 ID,PARAM,Date,Value,SYM
08FA002,1,11/23/1961,163,
08FA002,1,11/24/1961,151,
08FA002,1,11/25/1961,137,
08FA002,1,11/26/1961,126,
08FA002,1,11/27/1961,116,
08FA002,1,11/28/1961,114,
08FA002,1,11/29/1961,108,
08FA002,1,11/30/1961,99.1,
08FA002,1,12/1/1961,94,
08FA002,1,12/2/1961,90,
08FA002,1,12/3/1961,88.9,
08FA002,1,12/4/1961,96.6,
08FA002,1,12/5/1961,112,
08FA002,1,12/6/1961,112,
08FA002,1,12/7/1961,112,
08FA002,1,12/8/1961,108,
08FA002,1,12/9/1961,102,
08FA002,1,12/10/1961,94.6,
08FA002,1,12/11/1961,87.5,
08FA002,1,12/12/1961,83,
08FA002,1,12/13/1961,77.9,
08FA002,1,12/14/1961,75,
08FA002,1,12/15/1961,72.8,
08FA002,1,12/16/1961,73.9,
08FA002,1,12/17/1961,71.1,
08FA002,1,12/18/1961,68.8,
08FA002,1,12/19/1961,66.3,
08FA002,1,12/20/1961,65.1,
08FA002,1,12/21/1961,64,
08FA002,1,12/22/1961,68.2,
08FA002,1,12/23/1961,94.6,
08FA002,1,12/24/1961,130,
08FA002,1,12/25/1961,136,
08FA002,1,12/26/1961,133,
08FA002,1,12/27/1961,123,
08FA002,1,12/28/1961,123,
08FA002,1,12/29/1961,136,
08FA002,1,12/30/1961,151,
08FA002,1,12/31/1961,191,
08FA002,1,1/1/1962,236,
08FA002,1,1/2/1962,317,
08FA002,1,1/3/1962,484,
08FA002,1,1/4/1962,476,
08FA002,1,1/5/1962,498,
08FA002,1,1/6/1962,484,
08FA002,1,1/7/1962,510,
08FA002,1,1/8/1962,575,
08FA002,1,1/9/1962,518,
08FA002,1,1/10/1962,442,
08FA002,1,1/11/1962,388,
08FA002,1,1/12/1962,337,
08FA002,1,1/13/1962,289,
08FA002,1,1/14/1962,292,
08FA002,1,1/15/1962,216,
08FA002,1,1/16/1962,191,
08FA002,1,1/17/1962,169,
08FA002,1,1/18/1962,146,
08FA002,1,1/19/1962,129,
08FA002,1,1/20/1962,110,
08FA002,1,1/21/1962,102,
08FA002,1,1/22/1962,94.6,
08FA002,1,1/23/1962,92,
08FA002,1,1/24/1962,101,
08FA002,1,1/25/1962,118,
08FA002,1,1/26/1962,124,
08FA002,1,1/27/1962,157,
08FA002,1,1/28/1962,194,
08FA002,1,1/29/1962,270,
08FA002,1,1/30/1962,303,
08FA002,1,1/31/1962,334,
08FA002,1,2/1/1962,572,
08FA002,1,2/2/1962,1140,
08FA002,1,2/3/1962,1410,
08FA002,1,2/4/1962,1190,
08FA002,1,2/5/1962,917,
08FA002,1,2/6/1962,682,
08FA002,1,2/7/1962,532,
08FA002,1,2/8/1962,439,
08FA002,1,2/9/1962,371,
08FA002,1,2/10/1962,320,
08FA002,1,2/11/1962,283,
08FA002,1,2/12/1962,253,
08FA002,1,2/13/1962,226,
08FA002,1,2/14/1962,203,
08FA002,1,2/15/1962,184,
08FA002,1,2/16/1962,166,
08FA002,1,2/17/1962,151,
08FA002,1,2/18/1962,137,
08FA002,1,2/19/1962,127,
08FA002,1,2/20/1962,117,
08FA002,1,2/21/1962,107,
08FA002,1,2/22/1962,102,
08FA002,1,2/23/1962,92,
08FA002,1,2/24/1962,85.2,
08FA002,1,2/25/1962,81.3,
08FA002,1,2/26/1962,76.2,
08FA002,1,2/27/1962,72.8,
08FA002,1,2/28/1962,67.7,
08FA002,1,3/1/1962,63.4,
08FA002,1,3/2/1962,60,
08FA002,1,3/3/1962,56.6,
08FA002,1,3/4/1962,56.4,
08FA002,1,3/5/1962,52.1,
08FA002,1,3/6/1962,51,
08FA002,1,3/7/1962,49,
08FA002,1,3/8/1962,49.6,
08FA002,1,3/9/1962,48.7,
08FA002,1,3/10/1962,47,
08FA002,1,3/11/1962,45.6,
08FA002,1,3/12/1962,43.6,
08FA002,1,3/13/1962,43.3,
08FA002,1,3/14/1962,43,
08FA002,1,3/15/1962,42.5,
08FA002,1,3/16/1962,42.2,
08FA002,1,3/17/1962,42.2,
08FA002,1,3/18/1962,43,
08FA002,1,3/19/1962,43,
08FA002,1,3/20/1962,43.3,
08FA002,1,3/21/1962,44.5,
08FA002,1,3/22/1962,43,
08FA002,1,3/23/1962,43.3,
08FA002,1,3/24/1962,45.6,
08FA002,1,3/25/1962,46.7,
08FA002,1,3/26/1962,47.6,
08FA002,1,3/27/1962,47.6,
08FA002,1,3/28/1962,47,
08FA002,1,3/29/1962,46.7,
08FA002,1,3/30/1962,45.6,
08FA002,1,3/31/1962,48.7,
08FA002,1,4/1/1962,52.1,
08FA002,1,4/2/1962,59.7,
08FA002,1,4/3/1962,70.5,
08FA002,1,4/4/1962,95.1,
08FA002,1,4/5/1962,117,
08FA002,1,4/6/1962,125,
08FA002,1,4/7/1962,128,
08FA002,1,4/8/1962,124,
08FA002,1,4/9/1962,118,
08FA002,1,4/10/1962,112,
08FA002,1,4/11/1962,106,
08FA002,1,4/12/1962,101,
08FA002,1,4/13/1962,104,
08FA002,1,4/14/1962,124,
08FA002,1,4/15/1962,169,
08FA002,1,4/16/1962,182,
08FA002,1,4/17/1962,175,
08FA002,1,4/18/1962,178,
08FA002,1,4/19/1962,249,
08FA002,1,4/20/1962,303,
08FA002,1,4/21/1962,311,
08FA002,1,4/22/1962,294,
08FA002,1,4/23/1962,309,
08FA002,1,4/24/1962,328,
08FA002,1,4/25/1962,351,
08FA002,1,4/26/1962,323,
08FA002,1,4/27/1962,289,
08FA002,1,4/28/1962,258,
08FA002,1,4/29/1962,233,
08FA002,1,4/30/1962,217,
08FA002,1,5/1/1962,208,
08FA002,1,5/2/1962,205,
08FA002,1,5/3/1962,198,
08FA002,1,5/4/1962,190,
08FA002,1,5/5/1962,175,
08FA002,1,5/6/1962,160,
08FA002,1,5/7/1962,150,
08FA002,1,5/8/1962,143,
08FA002,1,5/9/1962,137,
08FA002,1,5/10/1962,138,
08FA002,1,5/11/1962,149,
08FA002,1,5/12/1962,160,
08FA002,1,5/13/1962,175,
08FA002,1,5/14/1962,192,
08FA002,1,5/15/1962,201,
08FA002,1,5/16/1962,211,
08FA002,1,5/17/1962,224,
08FA002,1,5/18/1962,238,
08FA002,1,5/19/1962,244,
08FA002,1,5/20/1962,264,
08FA002,1,5/21/1962,303,
08FA002,1,5/22/1962,326,
08FA002,1,5/23/1962,360,
08FA002,1,5/24/1962,405,
08FA002,1,5/25/1962,450,
08FA002,1,5/26/1962,498,
08FA002,1,5/27/1962,555,
08FA002,1,5/28/1962,578,
08FA002,1,5/29/1962,549,
08FA002,1,5/30/1962,498,
08FA002,1,5/31/1962,447,
08FA002,1,6/1/1962,402,
08FA002,1,6/2/1962,391,
08FA002,1,6/3/1962,379,
08FA002,1,6/4/1962,343,
08FA002,1,6/5/1962,309,
08FA002,1,6/6/1962,289,
08FA002,1,6/7/1962,297,
08FA002,1,6/8/1962,388,
08FA002,1,6/9/1962,439,
08FA002,1,6/10/1962,425,
08FA002,1,6/11/1962,388,
08FA002,1,6/12/1962,365,
08FA002,1,6/13/1962,388,
08FA002,1,6/14/1962,462,
08FA002,1,6/15/1962,561,
08FA002,1,6/16/1962,637,
08FA002,1,6/17/1962,671,
08FA002,1,6/18/1962,651,
08FA002,1,6/19/1962,595,
08FA002,1,6/20/1962,558,
08FA002,1,6/21/1962,558,
08FA002,1,6/22/1962,555,
08FA002,1,6/23/1962,566,
08FA002,1,6/24/1962,651,
08FA002,1,6/25/1962,663,
08FA002,1,6/26/1962,830,
08FA002,1,6/27/1962,844,
08FA002,1,6/28/1962,824,
08FA002,1,6/29/1962,767,
08FA002,1,6/30/1962,711,
08FA002,1,7/1/1962,651,
08FA002,1,7/2/1962,564,
08FA002,1,7/3/1962,504,
08FA002,1,7/4/1962,473,
08FA002,1,7/5/1962,476,
08FA002,1,7/6/1962,496,
08FA002,1,7/7/1962,535,
08FA002,1,7/8/1962,583,
08FA002,1,7/9/1962,620,
08FA002,1,7/10/1962,648,
08FA002,1,7/11/1962,651,
08FA002,1,7/12/1962,637,
08FA002,1,7/13/1962,612,
08FA002,1,7/14/1962,623,A
08FA002,1,7/15/1962,578,E
08FA002,1,7/16/1962,564,E
08FA002,1,7/17/1962,547,E
08FA002,1,7/18/1962,481,A
08FA002,1,7/19/1962,464,
08FA002,1,7/20/1962,476,
08FA002,1,7/21/1962,498,
08FA002,1,7/22/1962,515,
08FA002,1,7/23/1962,569,
08FA002,1,7/24/1962,648,
08FA002,1,7/25/1962,714,
08FA002,1,7/26/1962,736,
08FA002,1,7/27/1962,742,
08FA002,1,7/28/1962,759,
08FA002,1,7/29/1962,739,
08FA002,1,7/30/1962,736,
08FA002,1,7/31/1962,762,
08FA002,1,8/1/1962,779,
08FA002,1,8/2/1962,765,
08FA002,1,8/3/1962,728,
08FA002,1,8/4/1962,694,
08FA002,1,8/5/1962,699,
08FA002,1,8/6/1962,648,
08FA002,1,8/7/1962,589,
08FA002,1,8/8/1962,575,
08FA002,1,8/9/1962,583,
08FA002,1,8/10/1962,631,
08FA002,1,8/11/1962,719,
08FA002,1,8/12/1962,765,
08FA002,1,8/13/1962,765,
08FA002,1,8/14/1962,694,
08FA002,1,8/15/1962,657,
08FA002,1,8/16/1962,702,
08FA002,1,8/17/1962,736,
08FA002,1,8/18/1962,728,
08FA002,1,8/19/1962,767,
08FA002,1,8/20/1962,1300,
08FA002,1,8/21/1962,1390,
08FA002,1,8/22/1962,1160,
08FA002,1,8/23/1962,951,
08FA002,1,8/24/1962,855,
08FA002,1,8/25/1962,759,
08FA002,1,8/26/1962,643,
08FA002,1,8/27/1962,555,
08FA002,1,8/28/1962,496,
08FA002,1,8/29/1962,456,
08FA002,1,8/30/1962,422,
08FA002,1,8/31/1962,408,
08FA002,1,9/1/1962,402,
08FA002,1,9/2/1962,388,
08FA002,1,9/3/1962,368,
08FA002,1,9/4/1962,354,
08FA002,1,9/5/1962,343,
08FA002,1,9/6/1962,334,
08FA002,1,9/7/1962,337,
08FA002,1,9/8/1962,311,
08FA002,1,9/9/1962,300,
08FA002,1,9/10/1962,331,
08FA002,1,9/11/1962,317,
08FA002,1,9/12/1962,297,
08FA002,1,9/13/1962,267,
08FA002,1,9/14/1962,241,
08FA002,1,9/15/1962,229,
08FA002,1,9/16/1962,215,
08FA002,1,9/17/1962,202,
08FA002,1,9/18/1962,193,
08FA002,1,9/19/1962,191,
08FA002,1,9/20/1962,198,
08FA002,1,9/21/1962,204,
08FA002,1,9/22/1962,210,
08FA002,1,9/23/1962,212,
08FA002,1,9/24/1962,208,
08FA002,1,9/25/1962,214,
08FA002,1,9/26/1962,226,
08FA002,1,9/27/1962,232,
08FA002,1,9/28/1962,236,
08FA002,1,9/29/1962,269,
08FA002,1,9/30/1962,504,
08FA002,1,10/1/1962,1040,
08FA002,1,10/2/1962,1260,
08FA002,1,10/3/1962,1530,
08FA002,1,10/4/1962,1280,
08FA002,1,10/5/1962,977,
08FA002,1,10/6/1962,759,
08FA002,1,10/7/1962,603,
08FA002,1,10/8/1962,538,
08FA002,1,10/9/1962,490,
08FA002,1,10/10/1962,549,
08FA002,1,10/11/1962,371,
08FA002,1,10/12/1962,326,
08FA002,1,10/13/1962,300,
08FA002,1,10/14/1962,283,
08FA002,1,10/15/1962,259,
08FA002,1,10/16/1962,247,
08FA002,1,10/17/1962,337,
08FA002,1,10/18/1962,498,
08FA002,1,10/19/1962,513,
08FA002,1,10/20/1962,750,
08FA002,1,10/21/1962,1300,
08FA002,1,10/22/1962,1160,
08FA002,1,10/23/1962,906,
08FA002,1,10/24/1962,714,
08FA002,1,10/25/1962,566,
08FA002,1,10/26/1962,507,
08FA002,1,10/27/1962,530,
08FA002,1,10/28/1962,767,
08FA002,1,10/29/1962,773,
08FA002,1,10/30/1962,705,
08FA002,1,10/31/1962,620,
08FA002,1,11/1/1962,549,
08FA002,1,11/2/1962,481,
08FA002,1,11/3/1962,430,
08FA002,1,11/4/1962,425,
08FA002,1,11/5/1962,413,
08FA002,1,11/6/1962,394,
08FA002,1,11/7/1962,362,
08FA002,1,11/8/1962,368,
08FA002,1,11/9/1962,340,
08FA002,1,11/10/1962,314,
08FA002,1,11/11/1962,286,
08FA002,1,11/12/1962,268,
08FA002,1,11/13/1962,244,
08FA002,1,11/14/1962,223,
08FA002,1,11/15/1962,202,
08FA002,1,11/16/1962,186,
08FA002,1,11/17/1962,173,
08FA002,1,11/18/1962,172,
08FA002,1,11/19/1962,541,
08FA002,1,11/20/1962,1060,
08FA002,1,11/21/1962,895,
08FA002,1,11/22/1962,711,
08FA002,1,11/23/1962,569,
08FA002,1,11/24/1962,541,
08FA002,1,11/25/1962,504,
08FA002,1,11/26/1962,447,
08FA002,1,11/27/1962,394,
08FA002,1,11/28/1962,345,
08FA002,1,11/29/1962,303,
08FA002,1,11/30/1962,268,
08FA002,1,12/1/1962,241,
08FA002,1,12/2/1962,218,
08FA002,1,12/3/1962,204,
08FA002,1,12/4/1962,196,
08FA002,1,12/5/1962,282,
08FA002,1,12/6/1962,357,
08FA002,1,12/7/1962,405,
08FA002,1,12/8/1962,535,
08FA002,1,12/9/1962,558,
08FA002,1,12/10/1962,521,
08FA002,1,12/11/1962,501,
08FA002,1,12/12/1962,490,
08FA002,1,12/13/1962,513,
08FA002,1,12/14/1962,541,
08FA002,1,12/15/1962,532,
08FA002,1,12/16/1962,699,
08FA002,1,12/17/1962,606,
08FA002,1,12/18/1962,510,
08FA002,1,12/19/1962,561,
08FA002,1,12/20/1962,416,
08FA002,1,12/21/1962,530,
08FA002,1,12/22/1962,481,
08FA002,1,12/23/1962,411,
08FA002,1,12/24/1962,345,
08FA002,1,12/25/1962,294,
08FA002,1,12/26/1962,255,
08FA002,1,12/27/1962,227,
08FA002,1,12/28/1962,208,
08FA002,1,12/29/1962,202,
08FA002,1,12/30/1962,223,
08FA002,1,12/31/1962,246,
08FA002,1,1/1/1963,297,
08FA002,1,1/2/1963,320,
08FA002,1,1/3/1963,292,
08FA002,1,1/4/1963,264,
08FA002,1,1/5/1963,253,
08FA002,1,1/6/1963,261,
08FA002,1,1/7/1963,294,
08FA002,1,1/8/1963,354,
08FA002,1,1/9/1963,337,
08FA002,1,1/10/1963,297,
08FA002,1,1/11/1963,252,
08FA002,1,1/12/1963,222,
08FA002,1,1/13/1963,197,
08FA002,1,1/14/1963,178,
08FA002,1,1/15/1963,165,
08FA002,1,1/16/1963,150,
08FA002,1,1/17/1963,140,
08FA002,1,1/18/1963,130,
08FA002,1,1/19/1963,118,
08FA002,1,1/20/1963,111,
08FA002,1,1/21/1963,104,
08FA002,1,1/22/1963,99.1,
08FA002,1,1/23/1963,92.6,
08FA002,1,1/24/1963,88.9,
08FA002,1,1/25/1963,82.4,
08FA002,1,1/26/1963,77.9,
08FA002,1,1/27/1963,72.2,
08FA002,1,1/28/1963,70.5,
08FA002,1,1/29/1963,64.6,
08FA002,1,1/30/1963,59.7,
08FA002,1,1/31/1963,56.6,
08FA002,1,2/1/1963,54.4,
08FA002,1,2/2/1963,54.4,
08FA002,1,2/3/1963,68.8,
08FA002,1,2/4/1963,150,
08FA002,1,2/5/1963,311,
08FA002,1,2/6/1963,456,
08FA002,1,2/7/1963,617,
08FA002,1,2/8/1963,566,
08FA002,1,2/9/1963,541,
08FA002,1,2/10/1963,513,
08FA002,1,2/11/1963,453,
08FA002,1,2/12/1963,396,
08FA002,1,2/13/1963,345,
08FA002,1,2/14/1963,300,
08FA002,1,2/15/1963,266,
08FA002,1,2/16/1963,234,
08FA002,1,2/17/1963,213,
08FA002,1,2/18/1963,193,
08FA002,1,2/19/1963,183,
08FA002,1,2/20/1963,182,
08FA002,1,2/21/1963,175,
08FA002,1,2/22/1963,165,
08FA002,1,2/23/1963,155,
08FA002,1,2/24/1963,147,
08FA002,1,2/25/1963,146,
08FA002,1,2/26/1963,173,
08FA002,1,2/27/1963,199,
08FA002,1,2/28/1963,199,
08FA002,1,3/1/1963,197,
08FA002,1,3/2/1963,185,
08FA002,1,3/3/1963,170,
08FA002,1,3/4/1963,154,
08FA002,1,3/5/1963,142,
08FA002,1,3/6/1963,132,
08FA002,1,3/7/1963,122,
08FA002,1,3/8/1963,114,
08FA002,1,3/9/1963,107,
08FA002,1,3/10/1963,101,
08FA002,1,3/11/1963,97.1,
08FA002,1,3/12/1963,92.6,
08FA002,1,3/13/1963,87.5,
08FA002,1,3/14/1963,84.1,
08FA002,1,3/15/1963,81.3,
08FA002,1,3/16/1963,76.2,
08FA002,1,3/17/1963,72.8,
08FA002,1,3/18/1963,76.7,
08FA002,1,3/19/1963,71.1,
08FA002,1,3/20/1963,83,
08FA002,1,3/21/1963,99.1,
08FA002,1,3/22/1963,106,
08FA002,1,3/23/1963,108,
08FA002,1,3/24/1963,107,
08FA002,1,3/25/1963,104,
08FA002,1,3/26/1963,103,
08FA002,1,3/27/1963,103,
08FA002,1,3/28/1963,107,
08FA002,1,3/29/1963,115,
08FA002,1,3/30/1963,113,
08FA002,1,3/31/1963,107,
08FA002,1,4/1/1963,102,
08FA002,1,4/2/1963,96.6,
08FA002,1,4/3/1963,91.5,
08FA002,1,4/4/1963,86.9,
08FA002,1,4/5/1963,88.9,
08FA002,1,4/6/1963,95.7,
08FA002,1,4/7/1963,108,
08FA002,1,4/8/1963,113,
08FA002,1,4/9/1963,108,
08FA002,1,4/10/1963,108,
08FA002,1,4/11/1963,107,
08FA002,1,4/12/1963,104,
08FA002,1,4/13/1963,104,
08FA002,1,4/14/1963,106,
08FA002,1,4/15/1963,105,
08FA002,1,4/16/1963,104,
08FA002,1,4/17/1963,102,
08FA002,1,4/18/1963,99.1,
08FA002,1,4/19/1963,99.1,
08FA002,1,4/20/1963,96.6,
08FA002,1,4/21/1963,94,
08FA002,1,4/22/1963,95.1,
08FA002,1,4/23/1963,97.1,
08FA002,1,4/24/1963,101,
08FA002,1,4/25/1963,103,
08FA002,1,4/26/1963,101,
08FA002,1,4/27/1963,104,
08FA002,1,4/28/1963,108,
08FA002,1,4/29/1963,106,
08FA002,1,4/30/1963,106,E
08FA002,1,5/1/1963,107,E
08FA002,1,5/2/1963,108,E
08FA002,1,5/3/1963,109,E
08FA002,1,5/4/1963,110,E
08FA002,1,5/5/1963,113,E
08FA002,1,5/6/1963,115,E
08FA002,1,5/7/1963,116,E
08FA002,1,5/8/1963,121,
08FA002,1,5/9/1963,119,
08FA002,1,5/10/1963,113,
08FA002,1,5/11/1963,112,
08FA002,1,5/12/1963,113,
08FA002,1,5/13/1963,118,
08FA002,1,5/14/1963,127,
08FA002,1,5/15/1963,145,
08FA002,1,5/16/1963,157,
08FA002,1,5/17/1963,163,
08FA002,1,5/18/1963,183,
08FA002,1,5/19/1963,236,
08FA002,1,5/20/1963,317,
08FA002,1,5/21/1963,425,
08FA002,1,5/22/1963,538,
08FA002,1,5/23/1963,564,
08FA002,1,5/24/1963,530,
08FA002,1,5/25/1963,487,
08FA002,1,5/26/1963,445,
08FA002,1,5/27/1963,411,
08FA002,1,5/28/1963,396,
08FA002,1,5/29/1963,436,
08FA002,1,5/30/1963,484,
08FA002,1,5/31/1963,487,
08FA002,1,6/1/1963,479,
08FA002,1,6/2/1963,459,
08FA002,1,6/3/1963,428,
08FA002,1,6/4/1963,428,
08FA002,1,6/5/1963,459,
08FA002,1,6/6/1963,447,
08FA002,1,6/7/1963,428,
08FA002,1,6/8/1963,422,
08FA002,1,6/9/1963,439,
08FA002,1,6/10/1963,447,
08FA002,1,6/11/1963,530,
08FA002,1,6/12/1963,728,
08FA002,1,6/13/1963,575,
08FA002,1,6/14/1963,538,
08FA002,1,6/15/1963,547,
08FA002,1,6/16/1963,575,
08FA002,1,6/17/1963,617,
08FA002,1,6/18/1963,637,
08FA002,1,6/19/1963,682,
08FA002,1,6/20/1963,634,
08FA002,1,6/21/1963,575,
08FA002,1,6/22/1963,535,
08FA002,1,6/23/1963,521,
08FA002,1,6/24/1963,518,
08FA002,1,6/25/1963,521,
08FA002,1,6/26/1963,498,
08FA002,1,6/27/1963,450,
08FA002,1,6/28/1963,408,
08FA002,1,6/29/1963,388,
08FA002,1,6/30/1963,377,
08FA002,1,7/1/1963,377,
08FA002,1,7/2/1963,388,
08FA002,1,7/3/1963,425,
08FA002,1,7/4/1963,464,
08FA002,1,7/5/1963,504,
08FA002,1,7/6/1963,498,
08FA002,1,7/7/1963,484,
08FA002,1,7/8/1963,510,
08FA002,1,7/9/1963,620,
08FA002,1,7/10/1963,592,
08FA002,1,7/11/1963,564,
08FA002,1,7/12/1963,547,
08FA002,1,7/13/1963,595,
08FA002,1,7/14/1963,722,
08FA002,1,7/15/1963,742,
08FA002,1,7/16/1963,699,
08FA002,1,7/17/1963,657,
08FA002,1,7/18/1963,626,
08FA002,1,7/19/1963,603,
08FA002,1,7/20/1963,612,
08FA002,1,7/21/1963,603,
08FA002,1,7/22/1963,603,
08FA002,1,7/23/1963,606,
08FA002,1,7/24/1963,549,
08FA002,1,7/25/1963,510,
08FA002,1,7/26/1963,487,
08FA002,1,7/27/1963,479,
08FA002,1,7/28/1963,473,
08FA002,1,7/29/1963,447,
08FA002,1,7/30/1963,425,
08FA002,1,7/31/1963,411,
08FA002,1,8/1/1963,391,
08FA002,1,8/2/1963,388,
08FA002,1,8/3/1963,399,
08FA002,1,8/4/1963,439,
08FA002,1,8/5/1963,476,
08FA002,1,8/6/1963,510,
08FA002,1,8/7/1963,524,
08FA002,1,8/8/1963,538,
08FA002,1,8/9/1963,549,
08FA002,1,8/10/1963,561,
08FA002,1,8/11/1963,566,
08FA002,1,8/12/1963,589,
08FA002,1,8/13/1963,640,
08FA002,1,8/14/1963,660,
08FA002,1,8/15/1963,626,
08FA002,1,8/16/1963,575,
08FA002,1,8/17/1963,527,
08FA002,1,8/18/1963,498,
08FA002,1,8/19/1963,498,
08FA002,1,8/20/1963,549,
08FA002,1,8/21/1963,566,
08FA002,1,8/22/1963,552,
08FA002,1,8/23/1963,521,
08FA002,1,8/24/1963,496,
08FA002,1,8/25/1963,473,
08FA002,1,8/26/1963,450,
08FA002,1,8/27/1963,447,
08FA002,1,8/28/1963,422,
08FA002,1,8/29/1963,425,
08FA002,1,8/30/1963,436,
08FA002,1,8/31/1963,445,
08FA002,1,9/1/1963,459,
08FA002,1,9/2/1963,462,
08FA002,1,9/3/1963,456,
08FA002,1,9/4/1963,470,
08FA002,1,9/5/1963,498,
08FA002,1,9/6/1963,498,
08FA002,1,9/7/1963,549,
08FA002,1,9/8/1963,592,
08FA002,1,9/9/1963,651,
08FA002,1,9/10/1963,680,
08FA002,1,9/11/1963,660,
08FA002,1,9/12/1963,654,
08FA002,1,9/13/1963,782,
08FA002,1,9/14/1963,804,
08FA002,1,9/15/1963,697,
08FA002,1,9/16/1963,575,
08FA002,1,9/17/1963,484,
08FA002,1,9/18/1963,416,
08FA002,1,9/19/1963,374,
08FA002,1,9/20/1963,328,
08FA002,1,9/21/1963,331,
08FA002,1,9/22/1963,402,
08FA002,1,9/23/1963,515,
08FA002,1,9/24/1963,513,
08FA002,1,9/25/1963,753,
08FA002,1,9/26/1963,923,
08FA002,1,9/27/1963,821,
08FA002,1,9/28/1963,719,
08FA002,1,9/29/1963,682,
08FA002,1,9/30/1963,682,
08FA002,1,10/1/1963,977,
08FA002,1,10/2/1963,1260,
08FA002,1,10/3/1963,1240,
08FA002,1,10/4/1963,1010,
08FA002,1,10/5/1963,779,
08FA002,1,10/6/1963,600,
08FA002,1,10/7/1963,487,
08FA002,1,10/8/1963,411,
08FA002,1,10/9/1963,351,
08FA002,1,10/10/1963,345,
08FA002,1,10/11/1963,374,
08FA002,1,10/12/1963,413,
08FA002,1,10/13/1963,606,
08FA002,1,10/14/1963,637,
08FA002,1,10/15/1963,651,
08FA002,1,10/16/1963,620,
08FA002,1,10/17/1963,589,
08FA002,1,10/18/1963,527,
08FA002,1,10/19/1963,462,
08FA002,1,10/20/1963,402,
08FA002,1,10/21/1963,521,
08FA002,1,10/22/1963,631,
08FA002,1,10/23/1963,575,
08FA002,1,10/24/1963,561,
08FA002,1,10/25/1963,561,
08FA002,1,10/26/1963,518,
08FA002,1,10/27/1963,453,
08FA002,1,10/28/1963,388,
08FA002,1,10/29/1963,351,
08FA002,1,10/30/1963,317,
08FA002,1,10/31/1963,286,
08FA002,1,11/1/1963,278,
08FA002,1,11/2/1963,294,
08FA002,1,11/3/1963,289,
08FA002,1,11/4/1963,286,
08FA002,1,11/5/1963,278,
08FA002,1,11/6/1963,255,
08FA002,1,11/7/1963,234,
08FA002,1,11/8/1963,217,
08FA002,1,11/9/1963,204,
08FA002,1,11/10/1963,192,
08FA002,1,11/11/1963,180,
08FA002,1,11/12/1963,179,
08FA002,1,11/13/1963,189,
08FA002,1,11/14/1963,184,
08FA002,1,11/15/1963,176,
08FA002,1,11/16/1963,176,
08FA002,1,11/17/1963,182,
08FA002,1,11/18/1963,172,
08FA002,1,11/19/1963,160,
08FA002,1,11/20/1963,146,
08FA002,1,11/21/1963,135,
08FA002,1,11/22/1963,127,
08FA002,1,11/23/1963,121,
08FA002,1,11/24/1963,118,
08FA002,1,11/25/1963,264,
08FA002,1,11/26/1963,583,
08FA002,1,11/27/1963,549,
08FA002,1,11/28/1963,473,
08FA002,1,11/29/1963,399,
08FA002,1,11/30/1963,340,
08FA002,1,12/1/1963,294,
08FA002,1,12/2/1963,260,
08FA002,1,12/3/1963,248,
08FA002,1,12/4/1963,257,
08FA002,1,12/5/1963,276,
08FA002,1,12/6/1963,263,
08FA002,1,12/7/1963,238,
08FA002,1,12/8/1963,215,
08FA002,1,12/9/1963,189,
08FA002,1,12/10/1963,167,
08FA002,1,12/11/1963,152,
08FA002,1,12/12/1963,136,
08FA002,1,12/13/1963,127,
08FA002,1,12/14/1963,120,
08FA002,1,12/15/1963,118,
08FA002,1,12/16/1963,110,
08FA002,1,12/17/1963,104,
08FA002,1,12/18/1963,98.5,
08FA002,1,12/19/1963,104,
08FA002,1,12/20/1963,106,
08FA002,1,12/21/1963,107,
08FA002,1,12/22/1963,152,
08FA002,1,12/23/1963,402,
08FA002,1,12/24/1963,578,
08FA002,1,12/25/1963,688,
08FA002,1,12/26/1963,589,
08FA002,1,12/27/1963,484,
08FA002,1,12/28/1963,399,
08FA002,1,12/29/1963,334,
08FA002,1,12/30/1963,368,
08FA002,1,12/31/1963,597,
08FA002,1,1/1/1964,614,
08FA002,1,1/2/1964,547,
08FA002,1,1/3/1964,481,
08FA002,1,1/4/1964,413,
08FA002,1,1/5/1964,362,
08FA002,1,1/6/1964,323,
08FA002,1,1/7/1964,279,
08FA002,1,1/8/1964,245,
08FA002,1,1/9/1964,215,
08FA002,1,1/10/1964,191,
08FA002,1,1/11/1964,174,
08FA002,1,1/12/1964,156,
08FA002,1,1/13/1964,148,
08FA002,1,1/14/1964,148,
08FA002,1,1/15/1964,145,
08FA002,1,1/16/1964,140,
08FA002,1,1/17/1964,138,
08FA002,1,1/18/1964,128,
08FA002,1,1/19/1964,124,
08FA002,1,1/20/1964,116,
08FA002,1,1/21/1964,110,
08FA002,1,1/22/1964,101,
08FA002,1,1/23/1964,92,
08FA002,1,1/24/1964,86.4,
08FA002,1,1/25/1964,80.7,
08FA002,1,1/26/1964,79,
08FA002,1,1/27/1964,79.6,
08FA002,1,1/28/1964,79.6,
08FA002,1,1/29/1964,82.4,
08FA002,1,1/30/1964,89.5,
08FA002,1,1/31/1964,92,
08FA002,1,2/1/1964,92.6,
08FA002,1,2/2/1964,96.6,
08FA002,1,2/3/1964,149,
08FA002,1,2/4/1964,271,
08FA002,1,2/5/1964,354,
08FA002,1,2/6/1964,326,
08FA002,1,2/7/1964,283,
08FA002,1,2/8/1964,246,
08FA002,1,2/9/1964,236,
08FA002,1,2/10/1964,236,
